,popularity,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_adj,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,release_month,runtime_levels
1347,0.407317,George Roy Hill,123,1977-02-25,49,7.3,1977,21586686.1954221,100737868.911969,79151182.71654691,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,February,very long
1348,0.400457,Ridley Scott,100,1977-08-31,31,5.9,1977,3238002.92931331,100737868.911969,97499865.98265569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,August,long
1349,0.398651,Fred Zinnemann,117,1977-10-02,10,5.0,1977,3238002.92931331,100737868.911969,97499865.98265569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,October,very long
1350,0.391055,Robert Wise,113,1977-04-06,12,5.5,1977,3238002.92931331,100737868.911969,97499865.98265569,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,April,very long
1351,0.375967,John Boorman,118,1977-06-17,56,4.6,1977,50368934.4559849,110628679.855412,60259745.39942711,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,June,very long
1352,0.373131,Jerry Jameson,114,1977-03-11,25,5.7,1977,21586686.1954221,107933430.97711,86346744.7816879,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,March,very long
1353,0.346062,Terry Gilliam,105,1977-03-28,21,5.8,1977,21586686.1954221,107933430.97711,86346744.7816879,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,March,long
1354,0.331417,David Lynch,89,1977-03-19,194,7.1,1977,35977.8103257035,25184467.2279924,25148489.417666696,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,March,short
1355,0.320214,John Flynn,95,1977-10-14,19,6.3,1977,35977.8103257035,25184467.2279924,25148489.417666696,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,October,normal
1356,0.318679,Moustapha Akkad,177,1977-03-09,45,7.2,1977,35977.8103257035,25184467.2279924,25148489.417666696,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,March,very long
1357,0.312358,"Jules Bass|Arthur Rankin, Jr.",77,1977-11-27,46,5.8,1977,10793343.097711,25184467.2279924,14391124.1302814,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,November,short
1358,0.304285,Mike Newell,100,1977-07-07,11,5.9,1977,10793343.097711,25184467.2279924,14391124.1302814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,July,long
1359,0.280166,John Frankenheimer,143,1977-03-11,13,6.1,1977,10793343.097711,25184467.2279924,14391124.1302814,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,March,very long
1360,0.267177,Norman Tokar,101,1977-12-16,15,7.1,1977,10793343.097711,25184467.2279924,14391124.1302814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,December,long
1361,0.062898,Ingmar Bergman,120,1977-10-28,12,5.3,1977,10793343.097711,25184467.2279924,14391124.1302814,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,October,very long
1362,0.241629,J. Lee Thompson,97,1977-05-01,10,5.6,1977,10793343.097711,25184467.2279924,14391124.1302814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,May,normal
1363,0.228797,Michael Anderson,92,1977-07-22,25,5.0,1977,21586686.1954221,52951615.9613396,31364929.7659175,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,July,normal
1364,0.219941,William Friedkin,121,1977-06-24,48,7.4,1977,79151182.7165477,43173372.3908442,-35977810.325703494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,June,very long
1365,0.191541,Peter Weir,106,1977-01-01,12,5.8,1977,2914202.63638198,4526008.5389735,1611805.90259152,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,January,long
1366,0.078067,Carl Reiner,98,1977-10-07,15,5.6,1977,2914202.63638198,149981572.165551,147067369.52916902,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,October,normal
1367,0.288587,Robert Altman,124,1977-04-03,24,6.1,1977,5396671.54885552,149981572.165551,144584900.6166955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,April,very long
1368,0.164123,John 'Bud' Cardos,97,1977-08-24,16,5.7,1977,1798890.51628517,61162277.5536959,59363387.03741073,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,August,normal
1369,0.163315,Elliot Silverstein,96,1977-05-12,24,6.2,1977,1798890.51628517,61162277.5536959,59363387.03741073,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,May,normal
1370,0.175656999999999,Ralph Bakshi,80,1977-02-09,26,6.0,1977,4317337.23908442,32380029.2931331,28062692.05404868,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,February,short
1371,0.15041,James Goldstone,119,1977-06-10,10,6.0,1977,4317337.23908442,32380029.2931331,28062692.05404868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,June,very long
1372,0.137351,Wes Craven,89,1977-07-22,57,6.0,1977,827489.63749118,89944525.8142588,89117036.17676762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,July,short
1373,0.24469,Donald Cammell,94,1977-04-07,23,5.2,1977,827489.63749118,89944525.8142588,89117036.17676762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,April,normal
1374,0.125508999999999,John Landis,83,1977-08-10,31,6.2,1977,2158668.61954221,89944525.8142588,87785857.19471659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,short
1375,0.114061999999999,Don Taylor,99,1977-07-13,12,5.1,1977,2158668.61954221,89944525.8142588,87785857.19471659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,July,normal
1376,0.113714,George A. Romero,95,1977-05-23,17,6.3,1977,2158668.61954221,89944525.8142588,87785857.19471659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,May,normal
1377,0.112001,Peter Yates,123,1977-06-17,27,5.7,1977,2158668.61954221,89944525.8142588,87785857.19471659,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,June,very long
1378,0.108321,Bert I. Gordon,89,1977-06-29,11,4.6,1977,2158668.61954221,89944525.8142588,87785857.19471659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,June,short
1379,0.046957,William Girdler,97,1977-05-13,11,5.5,1977,2158668.61954221,89944525.8142588,87785857.19471659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,May,normal
1380,0.097126,Michael Winner,92,1977-01-07,14,6.3,1977,2158668.61954221,10.793343097711,-2158657.826199112,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,January,normal
1381,0.140163,Herbert Ross,111,1977-11-30,10,6.5,1977,2158668.61954221,366973665.322175,364814996.70263284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,November,long
1382,0.080226,John Cassavetes,144,1977-12-22,10,6.2,1977,2158668.61954221,366973665.322175,364814996.70263284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,December,very long
1383,0.121361,David Cronenberg,91,1977-04-08,29,6.1,1977,1906823.94726228,366973665.322175,365066841.37491274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,April,normal
1384,0.071172,Ken Wiederhorn,85,1977-07-15,11,4.9,1977,719556.20651407,366973665.322175,366254109.11566097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,July,short
1385,0.002457,Jim Henson,48,1977-01-01,10,7.5,1977,719556.20651407,366973665.322175,366254109.11566097,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,January,short
1386,9.432768,James Cameron,162,2009-12-10,8458,7.1,2009,240886902.887613,2827123750.41189,2586236847.524277,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,December,very long
1387,6.098027,Quentin Tarantino,153,2009-08-18,3969,7.7,2009,71148030.3887467,324364937.762752,253216907.37400532,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,August,very long
1388,5.806897,Patrick Tatopoulos,92,2009-01-22,979,6.2,2009,35574015.1943733,92825002.6782151,57250987.4838418,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,January,normal
1389,5.076472,David Yates,153,2009-07-07,3220,7.3,2009,254100108.531238,949276533.285793,695176424.754555,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,July,very long
1390,4.90890199999999,Bob Peterson|Pete Docter,96,2009-05-13,4225,7.6,2009,177870075.971866,743337082.495734,565467006.523868,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,May,normal
1391,3.82957,J.J. Abrams,127,2009-05-06,3417,7.3,2009,152460065.118743,392005772.747905,239545707.629162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,May,very long
1392,3.789633,McG,115,2009-05-20,1670,5.8,2009,203280086.82499,377443351.430004,174163264.605014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,May,very long
1393,3.744956,Neill Blomkamp,112,2009-08-05,2141,7.1,2009,30492013.0237486,214277144.142453,183785131.1187044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,August,long
1394,3.431559,Guy Ritchie,128,2009-01-07,4118,6.9,2009,91476039.0712458,532622976.829525,441146937.7582792,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,January,very long
1395,3.244139,Marc Webb,95,2009-07-17,1778,7.3,2009,7623003.25593715,61718613.198854,54095609.94291685,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,July,normal
1396,3.154914,Carlos Saldanha,94,2009-06-29,1392,6.4,2009,91476039.0712458,901228865.731673,809752826.6604272,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,June,normal
1397,3.15306,Todd Phillips,100,2009-06-05,4134,7.1,2009,35574015.1943733,466802856.532436,431228841.3380627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June,long
1398,3.038063,Zack Snyder,162,2009-03-05,1751,6.8,2009,132132056.436243,188297310.746747,56165254.31050399,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,March,very long
1399,2.979786,Roland Emmerich,158,2009-10-10,3533,5.6,2009,203280086.82499,782276248.083831,578996161.2588409,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,October,very long
1400,2.846465,Shane Acker,79,2009-08-19,851,6.5,2009,30492013.0237486,49222304.2570306,18730291.233282,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,August,short
1401,2.841562,Ron Howard,138,2009-05-13,1275,6.3,2009,152460065.118743,362462054.214392,210001989.095649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,May,very long
1402,2.463982,Ron Clements|John Musker,97,2009-12-08,706,6.5,2009,106722045.58312,271425431.47723,164703385.89411002,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,December,normal
1403,2.367474,John Lee Hancock,129,2009-11-20,1078,7.1,2009,29475612.5896236,314279459.502642,284803846.91301835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,November,very long
1404,2.041804,Ruben Fleischer,88,2009-10-07,2165,7.1,2009,23987050.2453489,104070645.115453,80083594.8701041,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,October,short
1405,1.971027,Chris Weitz,130,2009-03-15,1388,5.6,2009,50820021.7062476,721468940.530613,670648918.8243654,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,March,very long
1406,1.926432,Ken Kwapis,129,2009-02-06,612,6.0,2009,40656017.3649981,180166572.785146,139510555.4201479,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,February,very long
1407,1.906998,Stephen Sommers,118,2009-08-04,1470,5.7,2009,177870075.971866,307429640.188147,129559564.216281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,August,very long
1408,1.895894,Anne Fletcher,108,2009-06-01,1084,6.7,2009,40656017.3649981,322580119.28882,281924101.9238219,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,June,long
1409,1.874759,Harald Zwart,92,2009-02-06,180,5.5,2009,40656017.3649981,77115349.8623082,36459332.4973101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,February,normal
1410,1.860267,Robert Luketic,96,2009-07-24,584,6.3,2009,38623216.4967482,208665898.200178,170042681.7034298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,July,normal
1411,1.849649,Phil Lord|Christopher Miller,90,2009-09-17,1116,6.4,2009,101640043.412495,246973582.329756,145333538.917261,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,September,short
1412,1.826169,Wes Anderson,87,2009-10-23,711,7.5,2009,40656017.3649981,47233167.9514307,6577150.5864325985,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,October,short
1413,1.75384,Henry Selick,100,2009-02-05,711,7.1,2009,60984026.0474972,126639833.017605,65655806.97010781,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,February,long
1414,1.752134,Shawn Levy,105,2009-05-20,1108,5.9,2009,152460065.118743,419881290.527696,267421225.408953,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,May,long
1415,1.732516,Burr Steers,102,2009-03-11,765,6.0,2009,20328008.682499,138502321.763511,118174313.08101201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,long
1416,1.71488699999999,Robert Zemeckis,96,2009-11-04,619,6.6,2009,203280086.82499,330567839.545335,127287752.72034499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,November,normal
1417,1.708605,Bart Freundlich,95,2009-09-16,134,5.7,2009,203280086.82499,330567839.545335,127287752.72034499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,September,normal
1418,1.673879,Peter Jackson,136,2009-12-26,600,6.6,2009,66066028.2181219,95059446.2121906,28993417.994068697,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,December,very long
1419,1.64173899999999,Steve Carr,91,2009-01-15,510,5.4,2009,26426411.2872487,186299217.920521,159872806.6332723,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,January,normal
1420,1.575231,Lasse Hallstr̦m,93,2009-06-13,976,7.7,2009,16262406.9459992,48585352.5313757,32322945.5853765,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,June,normal
1421,1.542135,F. Gary Gray,109,2009-10-15,900,7.2,2009,53869223.0086225,128768508.906005,74899285.8973825,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,October,long
1422,1.535278,Richard Kelly,115,2009-09-17,296,5.3,2009,30492013.0237486,33880215.3793176,3388202.3555689976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,September,very long
1423,1.487114,Mark Neveldine|Brian Taylor,96,2009-04-16,560,5.9,2009,20328008.682499,35127385.4664088,14799376.783909798,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,April,normal
1424,1.453639,Christian Alvart,108,2009-09-08,406,6.2,2009,33541214.3261234,20983919.3254516,-12557295.0006718,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,September,long
1425,1.416811,Klay Hall,81,2009-09-03,137,6.5,2009,33541214.3261234,20983919.3254516,-12557295.0006718,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,September,short
1426,1.398364,Sam Raimi,99,2009-03-15,498,6.1,2009,30492013.0237486,92332504.8314594,61840491.807710804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,March,normal
1427,1.358965,Vincenzo Natali,104,2009-10-06,374,5.3,2009,26426411.2872487,92332504.8314594,65906093.5442107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,October,long
1428,1.357091,Alex Proyas,121,2009-03-19,817,5.7,2009,50820021.7062476,157995749.819944,107175728.1136964,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,March,very long
1429,1.328218,Duncan Jones,97,2009-06-12,1027,7.4,2009,5082002.17062476,9920173.94270469,4838171.772079931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,June,normal
1430,1.324927,Hoyt Yeatman,88,2009-07-21,340,5.1,2009,152460065.118743,297620180.711931,145160115.593188,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,July,short
1431,1.311696,Harvey Glazer,100,2009-06-02,91,5.0,2009,152460065.118743,297620180.711931,145160115.593188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June,long
1432,1.30199,Tony Scott,106,2009-06-11,551,6.1,2009,101640043.412495,152628915.657262,50988872.244766995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,June,long
1433,1.297769,Ricky Gervais|Matthew Robinson,100,2009-09-13,305,5.8,2009,18803408.0313116,32436176.6593397,13632768.628028098,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,September,long
1434,1.290519,P.J. Hogan,104,2009-02-05,445,6.0,2009,40656017.3649981,110109447.015147,69453429.6501489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,February,long
1435,1.285167,Mark Waters,100,2009-05-01,452,5.5,2009,40656017.3649981,103899774.989271,63243757.6242729,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,May,long
1436,1.267182,Mark Neveldine|Brian Taylor,95,2009-09-03,484,5.6,2009,50820021.7062476,41498145.780688,-9321875.925559595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,September,normal
1437,1.264202,Don E. FauntLeRoy,89,2009-02-27,25,3.6,2009,50820021.7062476,41498145.780688,-9321875.925559595,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,February,short
1438,1.26001,Jaco Van Dormael,141,2009-09-11,827,7.8,2009,47770820.4038728,3605384.76753194,-44165435.636340864,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,September,very long
1439,1.232312,Peter Billingsley,113,2009-09-19,372,5.3,2009,71148030.3887467,174663169.978133,103515139.5893863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,September,very long
1440,1.223786,Jim Sheridan,104,2009-01-27,381,6.7,2009,26426411.2872487,44028788.7291762,17602377.4419275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,January,long
1441,1.218657,John Hillcoat,111,2009-11-25,600,6.7,2009,32524813.8919985,28088535.9991754,-4436277.8928231,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,November,long
1442,1.19445499999999,Rob Letterman|Conrad Vernon,94,2009-03-19,932,6.0,2009,177870075.971866,387766797.490954,209896721.51908797,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,March,normal
1443,1.159118,Andrea Arnold,123,2009-05-14,124,6.6,2009,3049201.30237486,2396521.79640238,-652679.5059724799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,May,very long
1444,1.14937,Nora Ephron,123,2009-08-06,341,6.5,2009,40656017.3649981,131665019.420363,91009002.05536489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,August,very long
1445,1.145724,Atom Egoyan,96,2009-03-25,297,5.9,2009,15246006.5118743,8598196.78366181,-6647809.728212489,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,March,normal
1446,1.138277,Michael Mann,140,2009-07-01,853,6.5,2009,81312034.7299962,217616028.716158,136303993.9861618,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,July,very long
1447,1.124263,David Soren,30,2009-11-16,45,6.3,2009,81312034.7299962,217616028.716158,136303993.9861618,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,November,short
1448,1.104112,Karyn Kusama,100,2009-09-18,441,5.2,2009,16262406.9459992,32073594.0996735,15811187.153674299,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,September,long
1449,1.099003,Jaume Collet-Serra,123,2009-07-24,707,6.5,2009,20328008.682499,42278447.5743705,21950438.891871504,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,July,very long
1450,1.085541,Phil Traill,99,2009-09-04,192,4.6,2009,15246006.5118743,40763290.2996165,25517283.7877422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,September,normal
1451,1.083957,David R. Ellis,82,2009-08-26,472,5.5,2009,40656017.3649981,189220360.8994,148564343.5344019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,August,short
1452,1.080415,Betty Thomas,88,2009-12-21,414,5.3,2009,76230032.5593715,450407693.460134,374177660.90076256,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,December,short
1453,1.075405,Agnieszka Wojtowicz-Vosloo,104,2009-11-07,130,5.2,2009,4573801.95356229,3665541.44362606,-908260.5099362303,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,November,long
1454,1.074072,Gary Winick,89,2009-01-09,501,5.8,2009,30492013.0237486,116543991.538669,86051978.51492041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,January,short
1455,1.065548,Lee Daniels,110,2009-11-06,205,6.8,2009,10164004.3412495,64691685.0923125,54527680.751063004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,November,long
1456,1.04373799999999,Kevin Macdonald,127,2009-04-17,257,6.6,2009,60984026.0474972,89223892.8909091,28239866.843411908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,very long
1457,1.039442,David S. Goyer,87,2009-01-09,186,4.9,2009,16262406.9459992,77768913.6366584,61506506.6906592,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,January,short
1458,1.037708,Natalie Portman|Fatih Akin|Mira Nair|Allen Hughes|Yvan Attal|Shunji Iwai|Brett Ratner|Joshua Marston|Shekhar Kapur|Randall Balsmeyer|Wen Jiang,103,2009-10-16,116,5.6,2009,14941086.3816368,8181684.01696087,-6759402.364675931,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,October,long
1459,1.022125,John Hamburg,105,2009-03-20,304,6.4,2009,41672417.799123,93139872.3523022,51467454.5531792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,long
1460,1.01800499999999,Steven Soderbergh,108,2009-09-18,170,6.0,2009,22360809.5507489,36005808.5252009,13644998.974452004,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,September,long
1461,1.014706,Andy Fickman,98,2009-03-12,308,5.4,2009,50820021.7062476,108047419.552413,57227397.8461654,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,March,normal
1462,0.999299,Christian Alvart,109,2009-08-13,298,6.0,2009,27442811.7213737,29475612.5896236,2032800.8682499006,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,August,long
1463,0.967776,Richard Curtis,116,2009-04-01,392,7.1,2009,50820021.7062476,36944919.8375141,-13875101.868733495,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,April,very long
1464,0.967552,Declan O'Brien,91,2009-01-01,109,4.7,2009,50820021.7062476,36944919.8375141,-13875101.868733495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,January,normal
1465,0.966959,Michael Spierig|Peter Spierig,98,2009-01-06,368,5.9,2009,20328008.682499,52259716.33077,31931707.648271002,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,January,normal
1466,0.965516,Robert Schwentke,107,2009-08-14,478,6.5,2009,39639616.9308731,102890004.535178,63250387.6043049,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,August,long
1467,0.95556,Kyle Newman,90,2009-02-06,193,6.1,2009,39639616.9308731,964312.961077351,-38675303.969795756,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,February,short
1468,0.953705,Lars von Trier,108,2009-05-18,333,6.2,2009,11180404.7753744,804853.962569224,-10375550.812805176,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,May,long
1469,0.948064,Julian Fellowes,95,2009-01-01,15,5.0,2009,11180404.7753744,804853.962569224,-10375550.812805176,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,January,normal
1470,0.908112,Brandon Camp,109,2009-09-18,117,5.5,2009,18295207.8142491,36725611.115843,18430403.3015939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,September,long
1471,0.907448,Paul McGuigan,111,2009-02-06,367,5.8,2009,38623216.4967482,46210949.6412208,7587733.144472599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,February,long
1472,0.905416,Antoine Fuqua,133,2009-01-16,161,6.1,2009,17278807.3801242,30020707.1260444,12741899.7459202,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,January,very long
1473,0.90173,Kevin Greutert,90,2009-10-22,379,5.9,2009,11180404.7753744,69352690.137521,58172285.3621466,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,October,short
1474,0.894268,Jean-Marc Vall̩e,105,2009-03-04,201,6.9,2009,35574015.1943733,27859423.0789167,-7714592.1154566035,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,March,long
1475,0.884343,Ethan Coen|Joel Coen,105,2009-10-02,240,6.4,2009,7114803.03887467,31945805.1222922,24831002.083417527,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,October,long
1476,0.883984,David Twohy,98,2009-06-08,185,6.1,2009,14229606.0777493,23227431.1841004,8997825.1063511,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,June,normal
1477,0.882568,David Mackenzie,97,2009-01-16,170,5.3,2009,14229606.0777493,12230329.1450181,-1999276.9327312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,January,normal
1478,0.850476,Dominic Sena,101,2009-09-09,114,5.2,2009,40656017.3649981,12406212.1581413,-28249805.206856802,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,September,long
1479,0.84809,Charles Guard|Thomas Guard,87,2009-01-30,223,6.0,2009,40656017.3649981,42306698.424437,1650681.0594388992,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,January,short
